#	Simulation	Obj	b0__FREE	b1__FREE	gamma__FREE	mult__FREE	r__FREE	t0__FREE	t1__FREE
	gen19ind3	2819.917696191824	0.6350822451518165	1.7038298341442117	0.729351177467069	2153.416969158851	1555.7898175931962	0.5369136921097957	18.633184473000558
	gen18ind2	2872.7590074847376	0.5764619049267594	1.6861200695223024	0.6750852747940512	1716.7010738685296	1555.7898175931962	0.45191905705465807	19.387982413565126
	gen17ind2	2874.1141278308205	0.6103764955771261	1.6507005402784831	0.7020977005308949	1716.7010738685299	1555.7898175931962	0.5435637701355893	19.257319796594345
	gen18ind7	2879.254345512252	0.588842017914029	1.7038298341442117	0.7041486880154112	2153.416969158851	1555.7898175931962	0.5369136921097957	18.800080906617843
	gen15ind2	2893.852197240904	0.6170896652793831	1.6684103049003927	0.7041486880154112	1716.7010738685299	1555.7898175931962	0.5369136921097957	19.412138291329462
	gen17ind3	2900.0429821561106	0.6170896652793831	1.6507005402784831	0.7041486880154112	1716.7010738685296	1555.7898175931962	0.5369136921097957	19.387982413565126
	gen19ind5	2911.3684085362916	0.737708814320615	1.606426128723709	0.8352880359459709	1915.2082990004938	1319.9117651798351	0.5236135360582084	17.83007477690732
	gen16ind2	2924.8025048843224	0.6946398589944207	1.7038298341442117	0.6547182380692496	1319.6866236046023	2158.0939763929423	0.14373452768289585	19.615429080435707
	gen16ind6	2975.85726638597	0.6170896652793831	1.615281011034664	0.7041486880154112	1716.7010738685299	1555.7898175931962	0.7335032743232456	19.412138291329462
	gen18ind4	2987.989270259176	0.6170896652793831	1.615281011034664	0.7023387517302253	1796.1039639213157	1498.0812072664903	0.7335032743232456	19.56695678606458
	gen17ind0	2989.801649520502	0.751832638003292	1.5621517171689352	0.8352880359459709	2431.3270843436007	1555.7898175931962	0.5369136921097957	17.83007477690732
	gen19ind4	2995.8721042938187	0.7391037828769409	1.5621517171689352	0.8352880359459709	2431.3270843436003	1555.7898175931962	0.5369136921097957	17.83007477690732
	gen19ind9	2997.2724910682114	0.6929180320390023	1.6329907756565736	0.7848830570426553	2590.1328644491714	1796.7114811130946	0.4027716615012956	17.996971210524606
	gen15ind9	3037.318311827695	0.6960348275507466	1.5975712464127543	0.8081861291942479	2748.9386445547434	2027.5459224199185	0.36692442199952047	17.592905420730098
	gen18ind1	3045.158693194594	0.737708814320615	1.606426128723709	0.8352880359459709	2431.3270843436007	1555.7898175931962	0.4386189010030707	17.83007477690732
	gen16ind5	3048.4113469830136	0.659352183527717	1.6329907756565736	0.7848830570426553	2590.1328644491714	1796.7114811130946	0.36692442199952047	18.16386764414189
	gen19ind2	3064.113834382907	0.655167277858739	1.5975712464127543	0.8081861291942479	2748.9386445547434	2027.5459224199185	0.36692442199952047	17.592905420730098
	gen14ind8	3076.2920198073157	0.6705771172980445	1.6329907756565736	0.777161209503251	2748.938644554743	1796.7114811130946	0.36692442199952047	18.16386764414189
	gen10ind0	3089.4040809846856	0.6705771172980445	1.6329907756565736	0.7848830570426553	2748.938644554743	1796.7114811130946	0.36692442199952047	18.16386764414189
	gen17ind7	3101.364465452211	0.588842017914029	1.7038298341442117	0.7041486880154112	1716.7010738685299	1555.7898175931962	0.5369136921097957	19.412138291329462
	gen18ind3	3104.5874734034774	0.6847009409807215	1.6329907756565736	0.777161209503251	2748.938644554743	1796.7114811130946	0.36692442199952047	18.151789705259723
	gen19ind6	3104.6529119088423	0.673476007210394	1.6329907756565736	0.7848830570426553	2590.1328644491714	1796.7114811130946	0.36692442199952047	18.4698963364977
	gen13ind2	3110.4999570764985	0.7242824749161009	1.5621517171689352	0.8081861291942479	2748.9386445547434	2027.5459224199185	0.36692442199952047	17.021943197318308
	gen17ind5	3114.0420422982984	0.6705771172980445	1.5975712464127545	0.777161209503251	2828.341534607529	1796.7114811130946	0.36692442199952047	18.16386764414189
	gen16ind4	3156.249637371389	0.6840034567025585	1.6684103049003927	0.7812631844722835	2748.938644554743	1681.2942604596828	0.3536242659479331	18.473504633612123
	gen17ind4	3159.2597231029577	0.6705771172980445	1.5798614817908447	0.7848830570426553	3066.5502047658856	1733.9592596798511	0.36692442199952047	17.438086925994984
	gen18ind0	3169.4170284997763	0.5976476404507751	1.6684103049003927	0.7020977005308949	1716.7010738685296	1555.7898175931962	0.5435637701355893	19.542800908300244
	gen13ind0	3186.1854454495024	0.6735849600100915	1.5975712464127545	0.8018043319110829	2748.938644554743	1676.2506493531455	0.36692442199952047	18.16386764414189
	gen19ind0	3195.0829294646724	0.509090418564805	1.7126847164551668	0.6095156008287714	1359.3880686309942	1555.7898175931962	0.45191905705465807	20.1790141707762
	gen13ind4	3205.7491293288695	0.6946398589944207	1.7038298341442117	0.7024300570264618	1319.6866236046023	2037.6331446329932	0.14373452768289585	19.876754314377266
	gen14ind1	3243.1268645267924	0.8076304484558374	1.5621517171689352	0.8803066949570798	2748.938644554743	1555.7898175931962	0.5369136921097957	17.544593665201425
