#	Simulation	Obj	b0__FREE	b1__FREE	b2__FREE	b3__FREE	gamma__FREE	mult__FREE	r__FREE	t0__FREE	t1__FREE	t2__FREE	t3__FREE
	gen39ind14	876.9362965445092	0.07935704158330048	0.9971413345981317	0.7060655488566426	1.189817986968115	0.5834607886133494	6369.284668505035	2684.8412408078784	0.008827481961526622	12.533441906108742	16.126818573846656	2.1639487998460343
	gen38ind11	881.3796236239763	0.0752790558535427	0.9972628781716737	0.6632778881855528	1.1877648909486402	0.5816665157192189	6369.284668505035	2722.4637771174225	0.009719015901217421	12.538769203919022	16.20010265505261	2.1639487998460343
	gen38ind1	882.5205340749909	0.07391705994372244	0.9976568058813808	0.6406299299477939	1.1859872476525293	0.5809060194255258	6352.877673621532	3009.604637456447	0.009266111838423007	12.546798618033337	16.23508294149299	2.1639487998460343
	gen37ind5	891.2735003041425	0.07263775062099104	0.9976568058813808	0.6306160097437223	1.1859872476525293	0.5809060194255258	6369.284668505035	2843.1435925602964	0.009266111838423007	12.546798618033337	16.23508294149299	2.1639487998460343
	gen39ind5	891.4279614909929	0.07458014989011558	0.9983281022913343	0.6198407418540758	1.1845652318979472	0.5827485936682082	6409.8238499352665	2563.4289414974337	0.008130860308970443	12.549285059379109	16.226444439131686	2.184562541774828
	gen38ind12	894.2142426121918	0.07981529241795564	0.9962365497221328	0.7079202824356813	1.1904300491484974	0.58476698725923	6178.628935606783	3250.289249226727	0.007775771380092582	12.501172076456108	16.024934114562818	2.299512382854795
	gen39ind11	894.8229979791577	0.0798858863532478	0.9966258633148826	0.6874459582484347	1.1900842046047129	0.5855826072768462	6237.996713929984	2852.2061948656083	0.004722319498381063	12.50029338960383	16.014337217468128	2.2341509981125607
	gen38ind16	896.008459142884	0.0798858863532478	0.9966258633148826	0.6874459582484347	1.1900842046047129	0.5855826072768462	6237.996713929984	2832.582261738028	0.004722319498381063	12.505093308674049	16.028086306724273	2.2323231317377914
	gen39ind7	896.0489279355276	0.07942162122193054	0.9966258633148826	0.7195820884628396	1.190795212482004	0.585009153735792	6217.727123214869	2947.001702046762	0.005289945263107345	12.50029338960383	16.028086306724273	2.2323231317377914
	gen39ind8	896.6777238371071	0.07981529241795564	0.9959216721049049	0.7106234434347076	1.1912110050556686	0.58476698725923	6178.628935606783	3250.289249226727	0.007775771380092582	12.500588404254973	16.011247054521814	2.299512382854795
	gen39ind19	898.8352309862718	0.07009663658328297	0.9996752580169961	0.558065945718639	1.1843445209327177	0.5803028361958937	6380.139960773666	2824.2153180082123	0.008789918209610458	12.555343114338996	16.286358106544277	2.1227213159884473
	gen38ind8	898.9492416006658	0.0757329737171721	0.9976568058813808	0.7055194768910011	1.187769508492023	0.5834607886133494	6369.284668505035	2690.1219062190125	0.008827481961526622	12.533441906108742	16.126818573846656	2.1639487998460343
	gen36ind18	899.8088497963389	0.07263775062099104	0.9976568058813808	0.6504071005385452	1.1847631232917644	0.5816665157192189	6369.284668505035	2722.4637771174225	0.009266111838423007	12.546798618033337	16.23508294149299	2.1639487998460343
	gen35ind0	900.7416362603316	0.07228385173585944	0.999581976588864	0.5814739598689593	1.186474043782901	0.5820529265076341	6380.139960773666	2824.2153180082123	0.008130860308970443	12.555343114338996	16.252786223210762	2.1639487998460343
	gen39ind2	905.864438218027	0.07228385173585944	0.9998743091934548	0.565024645841384	1.1873032766608174	0.5822506959547521	6380.139960773666	2824.2153180082123	0.007924950259746016	12.559357821396153	16.236704483097437	2.1657766662208036
	gen39ind13	908.2403070283732	0.0712527657713477	0.999581976588864	0.5696790632683066	1.1845652318979472	0.5820529265076341	6409.8238499352665	2622.1400641816326	0.008308837613222597	12.557572014589095	16.256589306389948	2.1639487998460343
	gen38ind14	908.6072884828307	0.0712527657713477	0.999581976588864	0.5646721031662709	1.1845652318979472	0.5820529265076341	6409.8238499352665	2614.304711942829	0.008130860308970443	12.557572014589095	16.252786223210762	2.1639487998460343
	gen38ind19	908.9625565039299	0.06862428761600695	0.9997706267667332	0.5529406108099431	1.1860625754586898	0.5802751813980708	6380.139960773666	2824.2153180082123	0.008789918209610458	12.555343114338996	16.252786223210762	2.1227213159884473
	gen39ind16	909.4558906361402	0.07690459125346595	0.9993729325589169	0.6730197328570622	1.190055403522458	0.5859449725459377	6363.008469540711	2955.4748203923227	0.009844828337825774	12.539804735005339	16.118784668010214	2.167604532595573
