#	Simulation	Obj	b2__FREE	gamma__FREE	r__FREE
	gen13ind1	366.91665652215465	1.4006043258162522	0.7800180183064549	6.124168092638969
	gen12ind3	366.9197824110185	1.401114470440433	0.7790557739806818	6.211457147503571
	gen9ind11	366.9995657594922	1.401114470440433	0.7810167095133225	6.211457147503571
	gen13ind11	366.9995657594922	1.401114470440433	0.7810167095133225	6.211457147503571
	gen11ind1	367.0351971627091	1.403099691044765	0.7796828455678935	6.036879037774368
	gen13ind17	367.05446612248784	1.4030770259476149	0.7802245257717066	6.036879037774368
	gen13ind18	367.05716227814474	1.401114470440433	0.7819877230099903	6.211457147503571
	gen13ind0	367.1071339712484	1.4045669721387857	0.7794108999443572	6.036879037774368
	gen13ind19	367.11766234089356	1.4023305766654284	0.777976282963063	6.899212769421509
	gen12ind4	367.1633536185012	1.4023305766654284	0.7827176222943569	6.036879037774368
	gen13ind7	367.1851278490367	1.4045669721387857	0.7812418241011947	6.036879037774368
	gen12ind16	367.24706808788227	1.4045669721387857	0.7822485713512385	6.036879037774368
	gen13ind13	367.2529415371573	1.4023305766654284	0.7837788898714284	6.036879037774368
	gen13ind9	367.28690168406683	1.405452762660524	0.7821555839676653	6.036879037774368
	gen10ind1	367.28748651644605	1.403099691044765	0.7837309367269572	6.036879037774368
	gen12ind10	367.3090959143726	1.4015507946551187	0.7847311167944444	6.036879037774368
	gen13ind4	367.35067274845863	1.4015507946551187	0.7847311167944444	6.466726301473081
	gen8ind3	367.3620370487267	1.4045669721387857	0.7837309367269572	6.036879037774368
	gen10ind14	367.4396903990962	1.4060795834271067	0.7837309367269572	6.036879037774368
	gen10ind5	367.45763030632526	1.4045669721387857	0.7847311167944444	6.036879037774368
	gen12ind14	367.46964645383423	1.4045669721387857	0.7837309367269572	6.729913068191744
	gen12ind8	367.515927187324	1.4056954132525217	0.7837309367269572	6.656072983638067
	gen12ind19	367.52698221824875	1.4045669721387857	0.7853877471246857	6.036879037774368
	gen10ind15	367.52698221824875	1.4045669721387857	0.7853877471246857	6.036879037774368
	gen13ind16	367.5543212748628	1.4045669721387857	0.785622272596245	6.036879037774368
	gen13ind6	367.6251835713723	1.4060795834271067	0.7855881403675181	6.036879037774368
	gen13ind10	367.63808089857	1.4060795834271067	0.785684145684954	6.036879037774368
	gen11ind8	367.6418564827622	1.4099481322675635	0.7837309367269572	6.036879037774368
	gen12ind17	367.6486107701048	1.4045669721387857	0.7864159174891265	6.036879037774368
	gen9ind16	367.65154434807283	1.4023100899113135	0.7872089815529302	6.036879037774368
	gen12ind15	367.7511061752374	1.4064509311216014	0.786570048957681	5.714620758937814
	gen8ind11	367.75537926712593	1.4045669721387857	0.7872089815529302	6.036879037774368
	gen7ind2	367.75537926712593	1.4045669721387857	0.7872089815529302	6.036879037774368
	gen11ind7	367.9133744266443	1.4045669721387857	0.7853170648545644	4.459891743587438
