#	Simulation	Obj	b0__FREE	b1__FREE	b2__FREE	gamma__FREE	mult__FREE	r__FREE	t0__FREE	t1__FREE	t2__FREE
	gen19ind1	372.20819095021034	0.3841522966764578	0.8416756887741748	1.4972015792240538	0.8229493158404473	4598.073822452287	3.3300120026266526	0.14953416540921755	6.833978745602884	11.841020876211633
	gen18ind15	376.579427300841	0.38605729979179776	0.8292928855564046	1.4902446696581149	0.8227263538162163	4612.455041876496	1.8455572931143251	0.01367305182989162	6.970827405594651	11.966809704286522
	gen19ind17	377.8814780601953	0.3841522966764578	0.8288722410523336	1.5253971836655578	0.8220686405509112	4596.788473243449	3.3300120026266526	0.09402064667406108	6.9311323596000065	11.908264367369256
	gen17ind11	378.48165402203693	0.3841522966764578	0.8288722410523336	1.5253971836655578	0.8220686405509112	4598.073822452287	3.3300120026266526	0.14018144917711137	6.9311323596000065	11.841020876211633
	gen19ind7	378.9332402838033	0.3841522966764578	0.8288722410523336	1.5253971836655578	0.8220686405509112	4598.073822452287	3.3300120026266526	0.14525203651614585	6.976148217951197	11.865478539227805
	gen17ind13	379.55854895615363	0.38605729979179776	0.8292928855564046	1.4902446696581149	0.8236245230609995	4612.455041876496	1.8455572931143251	0.15526857983103676	6.909432536654081	11.885709577892143
	gen19ind13	379.9535791665798	0.38605729979179776	0.8292928855564046	1.4902446696581149	0.8257193546692037	4633.438626933121	1.8455572931143251	0.15526857983103676	6.909432536654081	11.885709577892143
	gen19ind4	383.53132005965375	0.38092132350955865	0.8238186126309655	1.4902446696581149	0.8226784109522165	4562.363797260878	2.6637470344955325	0.24759018483713732	6.981008305088739	11.807929690128631
	gen18ind12	385.2773810975442	0.38605729979179776	0.8193685892933378	1.4902446696581149	0.8255167472785656	4629.054208720228	14.542102007300429	0.03861808003421592	6.927090152937211	11.919936962471644
	gen19ind11	389.1366505464946	0.38390331768053165	0.8416566895754969	1.4902446696581149	0.8230219343254456	4628.806508622894	14.564562916479687	0.24759018483713732	6.872975930524829	11.68630285523205
	gen18ind7	390.23848287574214	0.38390331768053165	0.8296307565106783	1.4902446696581149	0.8226784109522165	4590.126990028572	12.4151940474231	0.24759018483713732	6.938196558707096	11.751222595576897
	gen19ind2	390.39949816719826	0.38986730602247766	0.854479136496016	1.4205716902292003	0.8248100992911753	4657.100725703713	45.511745083120026	0.17397401229524914	6.708438110432795	11.616391586537368
	gen15ind19	391.4015734186631	0.38390331768053165	0.8289997897545719	1.4902446696581149	0.8233752583191407	4615.025740294172	12.4151940474231	0.24759018483713732	6.970129544521951	11.751222595576897
	gen19ind3	391.5677203066154	0.38390331768053165	0.8289997897545719	1.4902446696581149	0.8233752583191407	4585.853348268973	12.4151940474231	0.24759018483713732	6.970129544521951	11.751222595576897
	gen18ind19	391.961360999038	0.3883168824369813	0.8411247727236117	1.4069918656263323	0.8275649215355488	4656.992910407421	22.289064080751032	0.4902439006628852	6.704837947981934	11.52371508972871
	gen17ind6	392.2984255975357	0.3892693839946513	0.8413445945749862	1.4069918656263323	0.8275649215355488	4656.992910407421	22.289064080751032	0.4902439006628852	6.733285068013894	11.501370738888458
	gen19ind16	392.64793587846816	0.3876633418932245	0.8193685892933378	1.4902446696581149	0.8279360311382319	4629.054208720228	24.763855401118782	0.03861808003421592	6.808318984146832	11.919936962471644
	gen19ind8	393.80878642243147	0.38178008932581464	0.8193685892933378	1.4902446696581149	0.8255167472785656	4615.273440391506	14.542102007300429	0.03861808003421592	6.962836446111659	11.919936962471644
	gen17ind3	394.085033679654	0.38390331768053165	0.8288532418536556	1.4902446696581149	0.8233752583191407	4615.025740294172	14.564562916479687	0.24759018483713732	6.970129544521951	11.751222595576897
	gen18ind13	396.13185575300986	0.38796230290713773	0.8282860494486683	1.4170932354462307	0.8287801413507541	4677.422795442262	45.511745083120026	0.19986614471002823	6.772653352765867	11.593664783698113
	gen19ind0	396.6370656125704	0.38390331768053165	0.8161963420327307	1.4902446696581149	0.8237285823128359	4615.025740294172	12.4151940474231	0.23823746860503114	6.970129544521951	11.751222595576897
	gen17ind5	396.8647637273224	0.38986730602247766	0.854918780198765	1.419939641643229	0.8248100992911753	4656.615745377674	68.73442608548902	0.10348431500147859	6.895467994411216	11.66649269384143
	gen18ind8	396.999473319902	0.38986730602247766	0.8406240775139975	1.4631732298464937	0.8260549662221516	4670.55212582956	38.573076211260364	0.1451274051529678	6.808539272113623	11.637808406473427
	gen18ind10	397.3932089362302	0.3879741676996412	0.8285506464524839	1.4212037388151715	0.8274016667320301	4657.585706029752	22.289064080751032	0.4347303819277287	6.733285068013894	11.566290479233306
	gen18ind14	397.4972952155883	0.37289790397148626	0.8287780496298659	1.5212866802966172	0.8247444959174908	4636.333642983032	24.067121989629676	0.04424154236072381	6.910397060110462	11.911353022180034
	gen17ind14	397.69213908325753	0.38796230290713773	0.8282860494486683	1.4240501450121696	0.8287801413507541	4677.422795442262	45.511745083120026	0.2257582771248073	6.772653352765867	11.593664783698113
	gen19ind5	397.8030977159456	0.38892073686105944	0.854479136496016	1.4205716902292003	0.8261058830116027	4656.615745377674	68.73442608548902	0.17397401229524914	6.772653352765867	11.66649269384143
	gen15ind4	398.0728387595241	0.38986730602247766	0.854479136496016	1.419939641643229	0.8248100992911753	4656.615745377674	68.73442608548902	0.17397401229524914	6.772653352765867	11.66649269384143
	gen14ind14	398.5879754727093	0.38605729979179776	0.8288722410523336	1.4902446696581149	0.8233752583191407	4629.054208720228	22.024800693411905	0.15526857983103676	6.970129544521951	11.796332174531125
	gen17ind0	398.84485094867154	0.3813128850905115	0.8288722410523336	1.476330850526237	0.8230487487121031	4616.211331538834	22.844341243379972	0.15526857983103676	6.9669605807601105	11.796332174531125
	gen19ind14	398.98873526792136	0.37289790397148626	0.822481486894963	1.5212866802966172	0.8244481018599468	4625.293467107738	24.067121989629676	0.04424154236072381	6.910397060110462	11.966157243192711
	gen14ind9	399.25646642253355	0.3892693839946513	0.828541146853145	1.4281606483811105	0.8275649215355488	4656.992910407421	22.289064080751032	0.480891184430779	6.733285068013894	11.566290479233306
	gen17ind4	399.3679261436832	0.3867043628882868	0.8284705957469407	1.419939641643229	0.825018217794848	4631.272156139752	68.73442608548902	0.1451274051529678	6.726084743112175	11.764535747653618
	gen19ind19	399.7161045219466	0.3917723091378176	0.8233262218759276	1.419939641643229	0.825018217794848	4662.252542407694	64.64807760224578	0.1451274051529678	6.703247227822565	11.67937976177935
